question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,r1,r2,s,ground_truth
cb613f76-cadb-4b5c-9472-ec53e1ffb1aa,0.0,0.0,0.0,0.0,0.35814458,0.18515575,0.0,0.18515575,0.5,0,0.6931471805599453,0.35814458,4
cb613f76-cadb-4b5c-9472-ec53e1ffb1aa,0.0,0.0,0.0,0.0,0.10647038,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.10647038,0
cb613f76-cadb-4b5c-9472-ec53e1ffb1aa,0.0,0.0,0.0,0.0,0.10491268,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.10491268,0
cb613f76-cadb-4b5c-9472-ec53e1ffb1aa,0.0,0.0,0.0,0.0,0.10491268,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.10491268,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.1882177,0.09011994,0.017005846,0.09011994,0.5,0,0.6931471805599453,0.1882177,4
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.1835446,0.08700454,0.0154481465,0.08700454,0.5,1,0.4054651081081644,0.1835446,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.1835446,0.08700454,0.0154481465,0.08700454,0.5,2,0.2876820724517809,0.1835446,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.111966,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,0.111966,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.08174732,0.0,0.02376483,0.0,0.33333334,4,0.18232155679395462,0.08174732,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.07863192,0.0,0.01137086,0.0,0.33333334,5,0.1541506798272583,0.07863192,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.06567895,0.0,0.0,0.0,0.16666667,6,0.13353139262452263,0.06567895,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.02178597,0.0,0.0,0.0,0.16666667,7,0.11778303565638346,0.02178597,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.02178597,0.0,0.0,0.0,0.16666667,8,0.1053605156578263,0.02178597,0
778009de-9520-4f49-a01c-0ef90e235296,0.0,0.0,0.0,0.0,0.01445952,0.0,0.0,0.0,0.16666667,9,0.09531017980432487,0.01445952,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.73241085,0.4280116,0.39571851,0.4280116,0.8333334,0,0.6931471805599453,0.73241085,4
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.3516692,0.20999016,0.090429716,0.20999016,0.5,1,0.4054651081081644,0.3516692,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.18272209,0.09011994,0.0,0.09011994,0.33333334,2,0.2876820724517809,0.18272209,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.13218285,0.0,0.0,0.0,0.16666667,3,0.22314355131420976,0.13218285,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.12776391,0.0,0.0,0.0,0.16666667,4,0.18232155679395462,0.12776391,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.10647038,0.0,0.0,0.0,0.16666667,5,0.1541506798272583,0.10647038,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.07625171,0.0,0.0,0.0,0.16666667,6,0.13353139262452263,0.07625171,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.07469401,0.0,0.0,0.0,0.16666667,7,0.11778303565638346,0.07469401,0
d2614481-de54-4cd8-a0bc-11fc6f0a5f77,0.0,0.0,0.0,0.0,0.06567895,0.0,0.0,0.0,0.16666667,8,0.1053605156578263,0.06567895,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.4645249,0.2664707,0.17160603,0.2664707,0.75,0,0.6931471805599453,0.4645249,4
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.4070223,0.2664707,0.1574176,0.2664707,0.625,1,0.4054651081081644,0.4070223,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.369203,0.34381682,0.122361735,0.34381682,0.5,2,0.2876820724517809,0.369203,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.3002509,0.11621447,0.040363815,0.11621447,0.625,3,0.22314355131420976,0.3002509,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.22399919,0.026094522,0.023357969,0.026094522,0.5,4,0.18232155679395462,0.22399919,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.12035005,0.027975349,0.055237435,0.027975349,0.375,5,0.1541506798272583,0.12035005,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.1175288,0.026094522,0.023357969,0.026094522,0.375,6,0.13353139262452263,0.1175288,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.11285572,0.023553416,0.010142116,0.023553416,0.375,7,0.11778303565638346,0.11285572,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.08174732,0.0,0.02376483,0.0,0.25,8,0.1053605156578263,0.08174732,0
3881f744-68ca-4d37-8912-af70873341ad,0.0,0.0,0.0,0.0,0.07863192,0.0,0.01137086,0.0,0.25,9,0.09531017980432487,0.07863192,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.4070223,0.2664707,0.1574176,0.2664707,0.8333334,0,0.6931471805599453,0.4070223,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.4070223,0.2664707,0.1574176,0.2664707,0.8333334,1,0.4054651081081644,0.4070223,4
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.2411906,0.11621447,0.017005846,0.11621447,0.6666667,2,0.2876820724517809,0.2411906,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.1649389,0.026094522,0.0,0.026094522,0.5,3,0.22314355131420976,0.1649389,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.08174732,0.0,0.02376483,0.0,0.33333334,4,0.18232155679395462,0.08174732,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.07863192,0.0,0.01137086,0.0,0.33333334,5,0.1541506798272583,0.07863192,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.06567895,0.0,0.0,0.0,0.16666667,6,0.13353139262452263,0.06567895,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.06034934,0.027975349,0.0,0.027975349,0.33333334,7,0.11778303565638346,0.06034934,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.058468513,0.026094522,0.0,0.026094522,0.33333334,8,0.1053605156578263,0.058468513,0
57fd5e54-4940-45fd-8ee3-6640ec451c83,0.0,0.0,0.0,0.0,0.058468513,0.026094522,0.0,0.026094522,0.33333334,9,0.09531017980432487,0.058468513,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.3556071,0.20999016,0.090429716,0.20999016,0.4,0,0.6931471805599453,0.3556071,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.3556071,0.20999016,0.090429716,0.20999016,0.4,1,0.4054651081081644,0.3556071,4
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.1882177,0.09011994,0.0,0.09011994,0.3,2,0.2876820724517809,0.1882177,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.18728903,0.0,0.0,0.0,0.2,3,0.22314355131420976,0.18728903,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.13218285,0.0,0.0,0.0,0.1,4,0.18232155679395462,0.13218285,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.13062516,0.0,0.0,0.0,0.1,5,0.1541506798272583,0.13062516,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.120360106,0.0,0.01620147,0.0,0.2,6,0.13353139262452263,0.120360106,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.11463761,0.0,0.023826547,0.0,0.2,7,0.11778303565638346,0.11463761,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.111966,0.0,0.0,0.0,0.2,8,0.1053605156578263,0.111966,0
28f37348-53c7-4ad5-b5df-e93073a5025c,0.0,0.0,0.0,0.0,0.08174732,0.0,0.0,0.0,0.2,9,0.09531017980432487,0.08174732,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.4166803,0.31772232,0.08638066,0.31772232,0.27272728,0,0.6931471805599453,0.4166803,4
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.17206249,0.0,0.0,0.0,0.09090909,1,0.4054651081081644,0.17206249,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.17206249,0.0,0.0,0.0,0.09090909,2,0.2876820724517809,0.17206249,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.17206249,0.0,0.0,0.0,0.09090909,3,0.22314355131420976,0.17206249,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.16920124,0.0,0.0,0.0,0.09090909,4,0.18232155679395462,0.16920124,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.16782734,0.0,0.10915075,0.0,0.18181819,5,0.1541506798272583,0.16782734,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.16500609,0.0,0.07633087,0.0,0.18181819,6,0.13353139262452263,0.16500609,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.16500609,0.0,0.07633087,0.0,0.18181819,7,0.11778303565638346,0.16500609,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.16500609,0.0,0.07633087,0.0,0.18181819,8,0.1053605156578263,0.16500609,0
6981f5f2-047c-47d7-b51c-3d1e831b7bb1,0.0,0.0,0.0,0.0,0.16033301,0.0,0.065603636,0.0,0.18181819,9,0.09531017980432487,0.16033301,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.09295333,0.06685424,0.009290138,0.06685424,0.75,0,0.6931471805599453,0.09295333,4
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.06034934,0.027975349,0.0,0.027975349,0.5,1,0.4054651081081644,0.06034934,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.058468513,0.026094522,0.0,0.026094522,0.5,2,0.2876820724517809,0.058468513,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.058468513,0.026094522,0.0,0.026094522,0.5,3,0.22314355131420976,0.058468513,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.058468513,0.026094522,0.0,0.026094522,0.5,4,0.18232155679395462,0.058468513,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.058468513,0.026094522,0.0,0.026094522,0.5,5,0.1541506798272583,0.058468513,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.055353116,0.023553416,0.0,0.023553416,0.5,6,0.13353139262452263,0.055353116,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.055353116,0.023553416,0.0,0.023553416,0.5,7,0.11778303565638346,0.055353116,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.055353116,0.023553416,0.0,0.023553416,0.5,8,0.1053605156578263,0.055353116,0
fc8e5a87-f5cf-47a7-ad8f-044ca961eba4,0.0,0.0,0.0,0.0,0.04582894,0.0,0.013185001,0.0,0.5,9,0.09531017980432487,0.04582894,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.11384682,0.055837136,0.0,0.055837136,1.0,0,0.6931471805599453,0.11384682,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.111966,0.03448482,0.0,0.03448482,1.0,1,0.4054651081081644,0.111966,4
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.111966,0.053956307,0.0,0.053956307,1.0,2,0.2876820724517809,0.111966,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.111966,0.053956307,0.0,0.053956307,1.0,3,0.22314355131420976,0.111966,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.02178597,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.02178597,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.02178597,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.02178597,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.01445952,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.01445952,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.01290182,0.0,0.0,0.0,0.5,7,0.11778303565638346,0.01290182,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.01290182,0.0,0.0,0.0,0.5,8,0.1053605156578263,0.01290182,0
81043e0f-6e7d-4de4-8a69-09e873ad98e5,0.0,0.0,0.0,0.0,0.01290182,0.0,0.0,0.0,0.5,9,0.09531017980432487,0.01290182,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.64383805,0.1937567,0.33216518,0.1937567,0.71428573,0,0.6931471805599453,0.64383805,4
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.16553068,0.08291057,0.0,0.08291057,0.2857143,1,0.4054651081081644,0.16553068,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.15729396,0.0,0.035842836,0.0,0.2857143,2,0.2876820724517809,0.15729396,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.15417857,0.0,0.032727435,0.0,0.2857143,3,0.22314355131420976,0.15417857,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.15367389,0.02337145,0.065060236,0.02337145,0.2857143,4,0.18232155679395462,0.15367389,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.15367389,0.015037366,0.065060236,0.015037366,0.2857143,5,0.1541506798272583,0.15367389,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.14509015,0.017648952,0.06219899,0.017648952,0.2857143,6,0.13353139262452263,0.14509015,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.13323587,0.0,0.066617936,0.0,0.14285715,7,0.11778303565638346,0.13323587,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.13247122,0.05024121,0.0,0.05024121,0.42857146,8,0.1053605156578263,0.13247122,0
2411db0d-51b2-4957-b500-e0a34e2cf25e,0.0,0.0,0.0,0.0,0.12161009,0.0,0.0,0.0,0.14285715,9,0.09531017980432487,0.12161009,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.44405556,0.3760475,0.1862798,0.3760475,1.0,0,0.6931471805599453,0.44405556,4
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.19993398,0.13144623,0.039352637,0.13144623,0.6,1,0.4054651081081644,0.19993398,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.13767846,0.0,0.0,0.0,0.4,2,0.2876820724517809,0.13767846,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.13062516,0.0,0.0,0.0,0.2,3,0.22314355131420976,0.13062516,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.111966,0.0,0.025111115,0.0,0.4,4,0.18232155679395462,0.111966,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.108021654,0.0,0.0,0.0,0.2,5,0.1541506798272583,0.108021654,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.10205144,0.0,0.0,0.0,0.2,6,0.13353139262452263,0.10205144,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.049630616,0.0064645987,0.0,0.0064645987,0.4,7,0.11778303565638346,0.049630616,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.045339387,0.027491331,0.0,0.027491331,0.4,8,0.1053605156578263,0.045339387,0
c60066c9-6e36-40ef-a04b-8cf50506131b,0.0,0.0,0.0,0.0,0.039570633,0.030606728,0.0,0.030606728,0.4,9,0.09531017980432487,0.039570633,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.20775637,0.058415353,0.06890168,0.058415353,1.0,0,0.6931471805599453,0.20775637,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.15350989,0.06251416,0.07201708,0.06251416,1.0,1,0.4054651081081644,0.15350989,4
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.14883679,0.058415353,0.06890168,0.058415353,1.0,2,0.2876820724517809,0.14883679,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.11463761,0.023826547,0.0,0.023826547,0.6666667,3,0.22314355131420976,0.11463761,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.08895397,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.08895397,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.08739627,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.08739627,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.059060294,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.059060294,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.057502598,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,0.057502598,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.02178597,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,0.02178597,0
4324914e-8def-456b-9221-f12c613b742e,0.0,0.0,0.0,0.0,0.02178597,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,0.02178597,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.5452448,0.3238129,0.084535025,0.3238129,0.35714287,0,0.6931471805599453,0.5452448,4
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.25011653,0.0,0.0,0.0,0.071428575,1,0.4054651081081644,0.25011653,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.25011653,0.0,0.0,0.0,0.071428575,2,0.2876820724517809,0.25011653,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.18907443,0.093409926,0.0,0.093409926,0.14285715,3,0.22314355131420976,0.18907443,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.120360106,0.01620147,0.0,0.01620147,0.14285715,4,0.18232155679395462,0.120360106,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.11642219,0.0,0.0,0.0,0.071428575,5,0.1541506798272583,0.11642219,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.064555906,0.017759169,0.0,0.017759169,0.14285715,6,0.13353139262452263,0.064555906,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.061440513,0.01620147,0.0,0.01620147,0.14285715,7,0.11778303565638346,0.061440513,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.061440513,0.0,0.0,0.0,0.14285715,8,0.1053605156578263,0.061440513,0
bf4c2a81-244c-48a3-aaca-79faf7f929ed,0.0,0.0,0.0,0.0,0.06000071,0.0,0.0,0.0,0.071428575,9,0.09531017980432487,0.06000071,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,1.1411977,0.6127665,0.43401518,0.6127665,0.625,0,0.6931471805599453,1.1411977,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.83291304,0.25552782,0.06317918,0.25552782,0.375,1,0.4054651081081644,0.83291304,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.30151275,0.17116696,0.03893076,0.17116696,0.375,2,0.2876820724517809,0.30151275,4
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.24322018,0.06639764,0.0,0.06639764,0.25,3,0.22314355131420976,0.24322018,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.038698316,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.038698316,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.038698316,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.038698316,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.038087454,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.038087454,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.03714704,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.03714704,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.03714704,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.03714704,0
8c2aeb0b-7647-4778-9091-0706e8000abd,0.0,0.0,0.0,0.0,0.03714704,0.0,0.0,0.0,0.125,9,0.09531017980432487,0.03714704,0
d823561c-67e1-4495-844f-6f602f11fd02,0.0,0.0,0.0,0.0,1.3953831,1.0152354,0.17479254,1.0152354,0.6666667,0,0.6931471805599453,1.3953831,4
d823561c-67e1-4495-844f-6f602f11fd02,0.0,0.0,0.0,0.0,0.13218285,0.0,0.0,0.0,0.16666667,1,0.4054651081081644,0.13218285,0
d823561c-67e1-4495-844f-6f602f11fd02,0.0,0.0,0.0,0.0,0.13062516,0.0,0.0,0.0,0.16666667,2,0.2876820724517809,0.13062516,0
d823561c-67e1-4495-844f-6f602f11fd02,0.0,0.0,0.0,0.0,0.12161009,0.0,0.0,0.0,0.16666667,3,0.22314355131420976,0.12161009,0
b74aae0b-8bdf-4ef6-8f8d-a57a3ff566a3,0.0,0.0,0.0,0.0,0.25011653,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.25011653,0
b74aae0b-8bdf-4ef6-8f8d-a57a3ff566a3,0.0,0.0,0.0,0.0,0.13218285,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.13218285,4
